"Symbol","Price","Beta","VolAvg","MktCap","LastDiv","Range","Changes","companyName","currency","cik","isin","cusip","exchange","exchangeShortName","industry","website","description","CEO","sector","country","fullTimeEmployees","phone","address","city","state","zip","DCF_diff","DCF","image","ipoDate","defaultImage","isEtf","isActivelyTrading","isFund","isAdr"
"OTCKX",26.97,0,0,0,0,"21.82-28.01",-0.02,"MFS Mid Cap Growth Fund Class R6","USD","0000063068",,,"Nasdaq","NASDAQ",,,,,,,,,,,,,,0,"https://financialmodelingprep.com/image-stock/OTCKX.png","2013-01-02",true,false,true,true,false
"PFSMX",8.81,0,0,0,0.757,"7.99-10.54",-0.02,"PFG MFS Aggressive Growth Strategy Fund Class R","USD","0001314414",,,"Nasdaq","NASDAQ",,,"The fund seeks to achieve its investment objective by investing more than 80% of the fund's assets, plus any amounts for borrowing, in shares of mutual funds and exchange-traded funds managed by Massachusetts Financial Services Company (""MFS""), under normal market circumstances (""MFS underlying funds""). The Adviser invests in MFS underlying funds that invest in equity securities without regard to market capitalization or country exposure; and fixed-income securities issued by domestic and foreign corporations and government entities, of any maturity or credit quality, including high yield bonds.","","",,,"888-451-8734","Northern Lights Fund Trust",,,,,0,"https://financialmodelingprep.com/image-stock/PFSMX.png","2017-12-18",true,false,true,true,false
"PRCPX",7.69,0,0,0,0.344,"7.33-7.99",-0.01,"T. Rowe Price Credit Opportunities Fund, Inc.","USD","0001600600",,,"Nasdaq","NASDAQ",,,"The investment seeks a combination of long-term capital appreciation and high income.  Under normal conditions, the fund invests at least 80% of its net assets (including any borrowings for investment purposes) in credit instruments and derivative instruments that are linked to, or provide investment exposure to, credit instruments. The fund&#39;s investments in credit instruments typically include corporate and sovereign bonds, bank loans, convertible securities and preferred stocks, and securitized instruments, which are vehicles backed by pools of assets such as mortgages, loans, or other receivables.","","",,,"800-638-5660","T. Rowe Price Credit Opportunities Fund, Inc.",,,,,0,"https://financialmodelingprep.com/image-stock/PRCPX.png","2014-05-01",true,false,true,true,false
"PPVFX",9.27,0,0,0,0.164,"9.24-9.67",-0.03,"American Funds Preservation Portfolio Class F-1","USD","0001537151",,,"Nasdaq","NASDAQ",,,"The investment seeks to provide current income, consistent with preservation of capital.  The fund invests in a mix of American Funds fixed income funds. It will principally invest in funds that seek current income through investments in bonds or in other fixed income instruments. The underlying funds may hold securities issued and guaranteed by the U.S. government, securities issued by federal agencies and instrumentalities and securities backed by mortgages or other assets. The investment adviser anticipates that exposure to mortgage-backed securities and asset-backed securities may help the fund generate current income.","","",,,"800-421-4225","American Funds Portfolio Series",,,,,0,"https://financialmodelingprep.com/image-stock/PPVFX.png","2012-05-24",true,false,true,true,false
"MUNDX",25.45,0,0,0,1.509,"20.95-25.96",-0.12,"Mundoval Fund","USD","0001293530",,,"Nasdaq","NASDAQ",,,"Under normal market conditions the fund invests primarily in common stocks of domestic and foreign large capitalization companies. Large capitalization companies are those with a market capitalization of $10 billion or more. The fund's foreign investments consist primarily of American Depositary Receipts (""ADRs""). ADRs are certificates issued by a U.S. bank that represent a certain amount of shares of a foreign company on a foreign or U.S. based stock exchange. The fund's investment strategy focuses on value style investing.","","",,,"800-595-2877","Mundoval Funds",,,,,0,"https://financialmodelingprep.com/image-stock/MUNDX.png","2004-09-08",true,false,true,true,false
"NMVLX",12.26,0,0,0,0.134,"11.6-13.49",0.03,"Nuance Mid Cap Value Fund","USD","0001511699",,,"Nasdaq","NASDAQ",,,,,,,,,,,,,,0,"https://financialmodelingprep.com/image-stock/NMVLX.png","2014-01-03",true,false,true,true,false
"NWXQX",16.38,0,0,0,0.189,"14.59-17.55",-0.03,"Nationwide Mid Cap Market Index Fund","USD","0001048702",,,"Nasdaq","NASDAQ",,,"The fund normally invests at least 80% of its net assets in equity securities of companies included in the S&P MidCap 400® Index. The S&P MidCap 400® Index includes approximately 400 stocks of mid-cap U.S. companies in a wide range of businesses. The adviser employs a ""passive"" management, or indexing, approach, which seeks to match approximately the performance of the S&P MidCap 400® Index before the deduction of fund expenses.","","","US",,"800-848-0920","Nationwide Mutual Funds",,,,,0,"https://financialmodelingprep.com/image-stock/NWXQX.png","2016-12-06",true,false,true,true,false
"PXWGX",21.95,0,0,0,0.305,"18.67-22.67",-0.05,"Pax ESG Beta Quality Fund Individual Investor Class","USD","0000076721",,,"Nasdaq","NASDAQ",,,"The Adviser follows a sustainable investing approach, investing in companies that the Adviser believes are well positioned to benefit from the transition to a more sustainable economy, integrating environmental, social and governance (ESG) analysis into portfolio construction and managing the portfolio within certain risk parameters relative to the fund’s benchmark universe of Russell 1000 Index companies. Under normal market conditions, the fund invests at least 80% of its net assets in large-capitalization U.S. equity securities.","","",,,,"Pax World Funds Series Trust I",,,,,0,"https://financialmodelingprep.com/image-stock/PXWGX.png","1997-06-11",true,false,true,true,false
"PXWIX",29.8,0,0,0,0.275,"25.21-30.55",-0.07,"Pax Ellevate Global Women’s Leadership Fund","USD","0000076721",,,"Nasdaq","NASDAQ",,,"Under normal circumstances, the fund invests more than 80% of its total assets in the component securities of the Women's index and in American Depositary Receipts, Global Depositary Receipts and Euro Depositary Receipts representing the component securities of the Women's index.",,,,,,"Portsmouth, NH 03801-3852",,,,,0,"https://financialmodelingprep.com/image-stock/PXWIX.png","2006-03-01",true,false,true,true,false
"PPQZX",14.09,0,0,0,0.188,"11.63-14.53",-0.05,"PIMCO RealPath Blend 2050 Fund Institutional Class","USD","0001479360",,,"Nasdaq","NASDAQ",,,"The fund is intended for investors seeking professional management of a comprehensive asset allocation strategy for retirement savings. It may invest in Institutional Class or Class M shares of any funds of the PIMCO Equity Series (the ""Trust"") and PIMCO Funds, and in other affiliated funds, including funds of PIMCO ETF Trust, except funds of funds and Underlying PIMCO Funds, and unaffiliated funds that are registered under the 1940 Act.",,,,,,"Newport Beach, California 92660",,,,,0,"https://financialmodelingprep.com/image-stock/PPQZX.png","2015-01-02",true,false,true,true,false
"RCKSX",15.75,0,0,0,0.05,"14.03-16.5",0.04,"Rock Oak Core Growth Fund","USD","0001050918",,,"Nasdaq","NASDAQ",,,"The fund invests primarily in common stocks of mid capitalization companies, though the fund may also hold positions in large market capitalization companies. It invests primarily in common stocks of U.S. companies, but may, to a lesser extent, invest in equity REITs, common stocks of foreign companies and American Depositary Receipts (""ADRs"").","","",,,"888-462-5386","Oak Associates Funds",,,,,0,"https://financialmodelingprep.com/image-stock/RCKSX.png","2005-01-03",true,false,true,true,false
"PFSEX",11.63,0,0,0,0.44299999999999995,"10.08-12.03",-0.05,"PFG JP Morgan Tactical Aggressive Strategy Fund Class R","USD","0001314414",,,"Other OTC","PNK",,,"The fund seeks to achieve its investment objective by investing more than 80% of the fund's assets in shares of mutual funds and exchange-traded funds advised by J.P. Morgan Investment Management Inc. (""JP Morgan""), under normal market circumstances (""JP Morgan underlying funds""), with each by JP Morgan underlying fund investing primarily in equity securities of varying market capitalizations, in order to obtain exposure to the broad equity market.","","",,,"888-451-8734","Northern Lights Fund Trust",,,,,0,"https://financialmodelingprep.com/image-stock/PFSEX.png","2017-12-18",true,false,true,true,false
"OBEMX",11.07,0,0,0,0,"9.17-11.49",-0.05,"Oberweis Emerging Markets Fund - Investor Class","USD","0000803020",,,"Nasdaq","NASDAQ",,,"The fund invests, under normal circumstances, at least 80% of its net assets (plus the amount of borrowings, if any) in securities of companies based in emerging markets. Emerging market countries consist of any country defined as Emerging Market, Frontier, or Developing by MSCI, the International Monetary Fund (""IMF""), or the World Bank. The fund invests principally in the common stocks of companies that its investment adviser believes have the potential for significant long-term growth in market value.","","",,,"800-323-6166","Oberweis Funds",,,,,0,"https://financialmodelingprep.com/image-stock/OBEMX.png","2018-05-01",true,false,true,true,false
"NCBVX",17.8,0,0,0,0.196,"15.24-19.24",0.02,"PGIM QMA Mid-Cap Value Fund- Class C","USD","0001035018","US74441L3033","74441L303","Nasdaq","NASDAQ",,,"The investment seeks capital growth.  The fund normally invests at least 80% of its investable assets in equity and equity-related securities of mid-cap companies. The subadviser considers mid-cap companies to be companies with market capitalizations within the market cap range of companies included in the Russell Midcap Index (measured at the time of purchase). Most of the fund&#39;s assets will typically be invested in U.S. equity and equity-related securities, including up to 25% of its total assets in real estate investment trusts (REITs).","","","US",,"800-225-1852","Prudential Investment Portfolios, Inc 10",,,,,0,"https://financialmodelingprep.com/image-stock/NCBVX.png","1998-08-19",true,false,true,true,false
"PMVQX",21.85,0,0,0,0.419,"18.67-23.46",0.03,"PGIM Quant Solutions Mid-Cap Value Fund","USD","0001035018","US74441L8248","74441L824","Nasdaq","NASDAQ",,,"The fund normally invests at least 80% of its investable assets in equity and equity-related securities of mid-cap companies. The sub-adviser considers mid-cap companies to be companies with market capitalizations within the market cap range of companies included in the Russell Midcap Index (measured at the time of purchase). Most of the fund's assets will typically be invested in U.S. equity and equity-related securities, including up to 25% of its total assets in real estate investment trusts (""REITs"").","","","US",,"800-225-1852","Prudential Investment Portfolios, Inc 10",,,,,0,"https://financialmodelingprep.com/image-stock/PMVQX.png","2011-01-18",true,false,true,true,false
"POSAX",8.07,0,0,0,0.062,"7.24-9.41",-0.01,"Principal Fds, Inc. Global Real Estate Securities Fd Cl A","USD","0000898745",,,"Nasdaq","NASDAQ",,,,"","",,,,,,,,,0,"https://financialmodelingprep.com/image-stock/POSAX.png","2007-10-02",true,false,true,true,false
